id,host_id,street,city,suburb,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
4662575,4850256,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.77553632,144.9780049,Apartment,Entire home/apt,2,1,1,55,380,,380,,1,0,14,1125,24 months ago,t,0,0,0,0,0,,,,,,,,1,
26766743,127453578,Point Cook,Wyndham,Point Cook,VIC,3030,-37.87593697,144.7471441,House,Private room,1,1,1,40,,,,15,1,20,2,1125,3 months ago,t,23,53,83,83,0,,,,,,,,3,
11346949,59417022,Caulfield North,Glen Eira,Caulfield North,VIC,3161,-37.87265362,145.0229526,House,Entire home/apt,5,4,4,120,,,,,1,0,1,1125,31 months ago,t,0,0,0,0,0,,,,,,,,1,
30301979,47150262,Richmond,Yarra,Richmond,VIC,3121,-37.82084004,145.0044453,House,Private room,2,1,1,80,,,,20,1,0,2,1125,1 week ago,t,8,8,8,8,0,,,,,,,,1,
30299399,222649493,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.83957977,144.9763252,Apartment,Entire home/apt,2,1,1,122,,,400,99,1,29,1,1125,2 weeks ago,t,19,49,79,79,0,,,,,,,,4,
6800156,35597635,Bundoora,Banyule,Bundoora,VIC,3083,-37.69802255,145.0765348,House,Private room,1,1,1,36,250,1083,,,1,0,182,1125,9 months ago,t,28,58,88,363,0,,,,,,,,1,
8275646,43638330,Docklands,Melbourne,Docklands,VIC,3008,-37.81989944,144.9457646,Apartment,Entire home/apt,2,1,1,154,,,1000,110,1,0,7,120,2 days ago,t,0,12,42,132,0,,,,,,,,8,
17796884,32297543,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.83827985,144.9760646,Apartment,Entire home/apt,4,2,1,251,,,,60,4,100,2,14,21 months ago,t,0,0,0,0,0,,,,,,,,1,
2039072,10349823,St Kilda,Port Phillip,St Kilda,VIC,3182,-37.86583751,144.9875494,House,Private room,2,1,1,60,340,,120,,1,25,1,1125,44 months ago,t,0,0,0,0,0,,,,,,,,1,
30259833,108813610,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80932969,144.958646,Apartment,Entire home/apt,4,1,1,140,,,200,69,2,25,1,1125,today,t,8,26,50,50,0,,,,,,,,41,
22198596,28374422,Boronia,Knox,Boronia,VIC,3155,-37.86856648,145.2767808,House,Entire home/apt,8,4,3,485,,,,,1,0,4,12,12 months ago,t,27,57,87,87,0,,,,,,,,1,
24413046,184313733,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.80091368,144.9951154,House,Entire home/apt,2,2,2,356,,,,,1,0,1,1125,8 months ago,t,30,60,90,90,0,,,,,,,,1,
10688046,48114713,Southbank,Melbourne,Southbank,VIC,3006,-37.82707558,144.9600252,Apartment,Private room,1,1,1,71,,,,,1,0,1,1125,33 months ago,t,0,0,0,0,0,,,,,,,,1,
1531039,8151815,Epping,Whittlesea,Epping,VIC,3076,-37.64947856,145.0394624,Apartment,Private room,1,1,1,50,435,1620,150,0,1,0,1,1125,4 months ago,t,27,57,87,362,0,,,,,,,,1,
29617096,6431051,Fitzroy North,Yarra,Fitzroy North,VIC,3068,-37.77824662,144.9803054,House,Private room,2,1,1,75,,,,55,1,0,1,1125,5 days ago,t,6,36,66,91,0,,,,,,,,1,
4607407,619420,St Kilda,Port Phillip,St Kilda,VIC,3182,-37.86329929,144.9761327,House,Entire home/apt,6,3,3,379,2500,,200,90,1,0,7,18,37 months ago,t,0,0,0,0,0,,,,,,,,1,
27934062,5019733,Northcote,Darebin,Northcote,VIC,3070,-37.77907658,145.0089204,House,Entire home/apt,8,4,6,450,,,500,150,1,0,5,28,3 months ago,t,6,25,25,25,0,,,,,,,,1,
20700153,37829304,Richmond,Yarra,Richmond,VIC,3121,-37.81281707,145.0075954,Apartment,Private room,2,1,1,46,,,,,1,0,1,3,15 months ago,t,0,0,0,0,0,,,,,,,,1,
21925763,17541403,Seddon,Maribyrnong,Seddon,VIC,3011,-37.80586133,144.8951085,Townhouse,Private room,2,1,1,46,,,,,1,0,70,1125,5 weeks ago,t,0,16,46,142,0,,,,,,,,1,
24212261,176854653,Pascoe Vale,Moreland,Pascoe Vale,VIC,3044,-37.72320944,144.9273164,Townhouse,Private room,2,1,1,115,,,,,1,0,1,1125,8 months ago,t,0,0,0,0,0,,,,,,,,2,
24211813,42327928,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.84223562,144.9776562,Apartment,Private room,2,1,1,72,,,,,1,0,3,30,3 months ago,t,0,0,0,0,0,,,,,,,,2,
12211515,26021349,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81637144,144.9838644,Apartment,Private room,1,1,1,19,,,,,1,0,1,1125,33 months ago,t,0,0,0,0,0,,,,,,,,3,
11948125,37199718,Docklands,Melbourne,Docklands,VIC,3008,-37.81789783,144.9473452,Apartment,Private room,1,1,1,60,,,,,1,0,1,1125,32 months ago,t,0,0,0,0,0,,,,,,,,1,
19329968,81756934,Blackburn,Monash,Blackburn,VIC,3130,-37.89956588,145.0943607,House,Private room,1,1,1,33,,,,,1,0,2,1125,17 months ago,t,0,0,0,0,0,,,,,,,,1,
23261949,173155184,Hawthorn,Boroondara,Hawthorn,VIC,3122,-37.82322777,145.0321765,House,Private room,3,1,1,136,,,,,1,0,1,1125,10 months ago,t,29,59,89,89,0,,,,,,,,1,
23326901,173722494,Docklands,Melbourne,Docklands,VIC,3008,-37.8173405,144.9479822,Apartment,Private room,1,1,1,50,,,,,1,0,1,7,10 months ago,t,0,0,0,0,0,,,,,,,,1,
22594002,103418456,South Yarra,Stonnington,South Yarra,VIC,3141,-37.8376875,144.994849,Apartment,Private room,1,1,1,84,,,,,1,0,5,20,10 months ago,t,27,57,87,87,0,,,,,,,,1,
17797358,5238994,South Yarra,Stonnington,South Yarra,Victoria,3141,-37.83812476,144.9984154,Apartment,Entire home/apt,2,0,1,150,,,200,60,1,0,1,1125,today,t,10,31,61,146,0,,,,,,,,27,
13242504,73272954,Chelsea,Kingston,Chelsea,VIC,3196,-38.04420853,145.126367,House,Private room,2,1,1,60,,,150,40,1,0,7,1125,30 months ago,t,0,0,0,0,0,,,,,,,,1,
29467319,8494324,Melbourne,Port Phillip,Melbourne,VIC,3182,-37.87009037,144.9774855,Apartment,Private room,2,1,1,136,,,,,1,0,2,1125,7 weeks ago,t,1,5,5,5,0,,,,,,,,1,
7813200,20686832,South Yarra,Stonnington,South Yarra,VIC,3141,-37.84213679,144.9863576,Apartment,Private room,2,1,1,71,320,1200,,,1,10,1,1125,40 months ago,t,0,0,0,0,0,,,,,,,,1,
24763303,83657175,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81652117,144.9708727,Apartment,Entire home/apt,4,1,1,165,,,0,0,1,0,5,1125,7 months ago,t,23,36,66,156,0,,,,,,,,1,
30404421,42736222,Elwood,Port Phillip,Elwood,VIC,3184,-37.88527637,144.9832975,Apartment,Entire home/apt,2,1,1,96,,,200,99,1,0,4,1125,yesterday,t,9,19,43,48,0,,,,,,,,1,
17240866,113472765,Caulfield North,Glen Eira,Caulfield North,VIC,3161,-37.86409086,145.014928,House,Private room,2,1,1,80,,,200,50,2,30,2,1125,17 months ago,t,0,0,0,0,0,,,,,,,,1,
30485201,123997785,Southbank,Melbourne,Southbank,VIC,3006,-37.82450519,144.962151,Apartment,Private room,2,1,1,78,,,,,1,0,5,21,4 days ago,t,13,13,17,17,0,,,,,,,,1,
30470461,115126017,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8094415,144.9719877,Apartment,Private room,2,1,1,75,,,138,15,1,0,3,1125,4 days ago,t,18,45,71,71,0,,,,,,,,5,
29932650,47073072,Ascot Vale,Moonee Valley,Ascot Vale,VIC,3032,-37.77609237,144.9355975,Townhouse,Entire home/apt,5,2,3,199,,,,,1,0,7,10,3 weeks ago,t,12,12,12,12,0,,,,,,,,1,
29405469,221476947,Caulfield East,Stonnington,Caulfield East,VIC,3145,-37.8783219,145.0499926,Apartment,Private room,1,1,1,22,,,0,30,1,0,1,1125,7 weeks ago,t,17,46,76,351,0,,,,,,,,1,
19425556,39368415,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81001991,144.9620424,Apartment,Private room,2,1,1,71,,,,,1,0,2,1125,18 months ago,t,0,0,0,0,0,,,,,,,,1,
30116611,79628341,Travancore,Moonee Valley,Travancore,VIC,3032,-37.78373004,144.938952,Apartment,Private room,1,1,1,36,,,,,1,0,4,44,5 days ago,t,0,1,1,45,0,,,,,,,,1,
29806890,104431444,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81039642,144.9613841,Apartment,Entire home/apt,5,2,2,161,,,300,137,4,25,1,59,today,t,15,35,65,65,0,,,,,,,,47,
30028552,225693217,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81462162,144.9523164,Apartment,Private room,3,1,2,100,,,,,1,0,1,1125,1 week ago,t,26,28,30,30,0,,,,,,,,1,
18593275,36308104,Carnegie,Glen Eira,Carnegie,VIC,3163,-37.89451295,145.0599169,House,Private room,1,1,1,66,,,,,1,300,1,1125,18 months ago,t,0,0,0,0,0,,,,,,,,1,
30322437,227710084,Kensington,Melbourne,Kensington,VIC,3031,-37.79575399,144.924953,Apartment,Private room,2,1,1,156,,,0,25,1,0,1,1125,4 days ago,t,29,59,89,179,0,,,,,,,,1,
30325832,180074766,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80898712,144.9627725,Apartment,Entire home/apt,4,2,2,190,,,300,79,4,15,1,365,today,t,27,42,42,42,0,,,,,,,,38,
30048237,36410227,St Kilda West,Port Phillip,St Kilda West,,3182,-37.85929106,144.9730318,Apartment,Entire home/apt,2,0,1,109,,,250,110,2,0,3,1125,today,t,16,37,67,158,0,,,,,,,,66,
24633147,186160274,Burwood,Whitehorse,Burwood,VIC,3125,-37.84756953,145.1108035,Townhouse,Private room,2,0,1,138,,,,,1,0,1,1125,8 months ago,t,30,60,90,365,0,,,,,,,,1,
11150157,57974749,Burwood East,Whitehorse,Burwood East,VIC,3151,-37.85266834,145.1365181,House,Entire home/apt,6,4,4,496,,,,,1,0,2,3,34 months ago,t,0,0,0,0,0,,,,,,,,1,
23881154,16042277,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.80362851,144.9442078,Apartment,Entire home/apt,2,1,1,130,,,130,0,1,0,2,10,8 months ago,t,28,58,88,88,0,,,,,,,,1,
30424699,26377637,Noble Park,Greater Dandenong,Noble Park,VIC,3174,-37.96376348,145.1794044,Townhouse,Private room,1,1,1,39,,,,,1,0,1,64,3 days ago,t,23,49,49,49,0,,,,,,,,1,
19103213,133460370,Footscray,Maribyrnong,Footscray,VIC,3011,-37.78846077,144.888486,House,Private room,1,1,1,55,,,400,40,1,25,30,1125,18 months ago,t,30,60,90,180,0,,,,,,,,3,
24839673,170860929,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81457866,144.9621599,Apartment,Entire home/apt,10,3,4,460,,,500,120,6,60,3,1125,3 weeks ago,t,0,0,0,219,0,,,,,,,,10,
29216747,11914644,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81602313,144.9718537,Apartment,Entire home/apt,8,4,4,918,,,2000,344,1,0,7,1125,today,t,0,22,52,327,0,,,,,,,,73,
24970510,121146746,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.81018264,145.0086022,Apartment,Private room,2,1,1,55,,,,,1,0,18,30,7 months ago,t,0,0,0,0,0,,,,,,,,1,
12173417,1787446,Elwood,Port Phillip,Elwood,VIC,3184,-37.88466195,144.9827568,Apartment,Entire home/apt,4,2,2,120,,,800,100,2,50,2,1125,33 months ago,t,0,0,0,0,0,,,,,,,,1,
30588253,225492121,Melbourne,Melbourne,Melbourne,VIC,3004,-37.8082151,144.9603616,Apartment,Private room,2,1,1,64,,,250,18,1,15,2,4,today,t,22,52,82,82,0,,,,,,,,17,
16023085,74066800,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83681411,144.9911582,Apartment,Entire home/apt,2,0,1,84,,,2500,250,2,11,31,1125,yesterday,t,18,48,61,61,0,,,,,,,,47,
9761929,50342097,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.79565384,144.9813383,Apartment,Entire home/apt,4,2,2,180,,,500,60,1,0,3,1125,36 months ago,t,0,0,0,0,0,,,,,,,,1,
29110801,20198855,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86783992,144.9833202,Apartment,Entire home/apt,2,1,1,150,,,300,80,1,30,5,1125,today,t,16,34,64,64,0,,,,,,,,2,
21741043,60145749,Maidstone,Maribyrnong,Maidstone,VIC,3012,-37.7781488,144.8841733,House,Private room,1,1,1,48,,,150,50,1,0,2,1125,5 months ago,t,28,50,50,50,0,,,,,,,,3,
30407492,19254327,Carlton,Melbourne,Carlton,VIC,3053,-37.80530993,144.9628819,Apartment,Private room,2,1,2,75,,,,,1,0,3,14,a week ago,t,8,9,15,15,0,,,,,,,,2,
21178204,106544755,Point Cook,Wyndham,Point Cook,VIC,3030,-37.90167416,144.7555657,House,Private room,1,1,1,71,,,,,1,0,5,1125,13 months ago,t,23,53,83,83,0,,,,,,,,1,
29215847,22306485,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83296256,144.9702392,Apartment,Private room,2,1,2,84,,,0,40,2,25,2,6,today,t,13,36,66,66,0,,,,,,,,4,
17270606,115770938,Southbank,Port Phillip,Southbank,Victoria,3006,-37.8285799,144.9579068,Apartment,Entire home/apt,2,1,1,150,,,0,100,1,0,1,182,yesterday,t,27,52,82,357,0,,,,,,,,31,
29598244,59505723,Frankston,Frankston,Frankston,VIC,3199,-38.13870786,145.1211138,House,Private room,2,1,1,75,,,,,8,0,2,30,3 days ago,t,6,36,60,92,0,,,,,,,,3,
24289715,182532007,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.85549336,145.3660982,Apartment,Entire home/apt,4,1,2,300,,,,,2,40,1,1125,4 days ago,t,30,60,90,365,0,,,,,,,,2,
24857951,14912469,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.85988849,145.3786846,Cottage,Entire home/apt,5,0,2,275,,,,50,2,40,1,1125,4 days ago,t,20,43,73,337,0,,,,,,,,16,
30483067,228798092,Caulfield East,Glen Eira,Caulfield East,VIC,3145,-37.88162399,145.0479918,House,Private room,2,1,1,50,,,0,25,1,30,2,120,yesterday,t,19,19,25,115,0,,,,,,,,1,
30110566,11310259,Coburg,Moreland,Coburg,VIC,3058,-37.74520854,144.9771785,Townhouse,Entire home/apt,4,1,2,90,,,,30,1,0,2,1125,6 days ago,t,3,14,34,100,0,,,,,,,,1,
27712601,209212691,"Doncaster VIC 3108, Doncaster VIC 3108",Manningham,Doncaster VIC 3108,Doncaster VIC 3108,7367,-37.78643762,145.1245712,Apartment,Private room,2,2,2,230,,,,,1,0,1,55,3 months ago,t,30,60,90,365,0,,,,,,,,1,
21360038,154639627,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.83263559,144.9443428,House,Entire home/apt,4,2,2,251,,,500,50,2,100,7,1125,14 months ago,t,0,0,0,0,0,,,,,,,,1,
2416476,6156978,Northcote,Darebin,Northcote,VIC,3070,-37.76221791,144.9904531,House,Private room,2,1,1,60,200,,200,75,1,10,2,1125,22 months ago,t,0,0,0,0,0,,,,,,,,1,
27245590,180298031,Hillside,Melton,Hillside,VIC,3037,-37.698221,144.740581,House,Entire home/apt,9,4,4,66,,,250,100,3,105,3,60,2 weeks ago,t,17,47,77,352,0,,,,,,,,1,
25324867,190689681,Brighton East,Glen Eira,Brighton East,VIC,3187,-37.90749552,145.0264645,House,Private room,1,1,1,35,,,200,30,1,0,5,1125,2 months ago,t,22,52,82,172,0,,,,,,,,2,
30162490,226610618,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.8599216,144.9768775,Apartment,Entire home/apt,4,2,2,2699,,,,,1,0,1,13,2 weeks ago,t,24,54,84,174,0,,,,,,,,1,
30184912,48014108,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83774519,144.9973096,Apartment,Entire home/apt,4,2,2,209,,,200,120,1,0,2,1125,today,t,15,45,75,350,0,,,,,,,,62,
17045467,82966476,Cranbourne North,Casey,Cranbourne North,VIC,3977,-38.08053716,145.2833394,House,Entire home/apt,2,0,3,62,,,,,1,0,1,1125,18 months ago,t,0,0,0,0,0,,,,,,,,1,
30022930,155709406,Nar Nar Goon North,Cardinia,Nar Nar Goon North,VIC,3812,-37.99091735,145.5423868,Villa,Entire home/apt,4,1,1,199,,,,,1,0,1,1125,3 weeks ago,t,15,29,56,141,0,,,,,,,,1,
26071285,29839608,Prahran,Stonnington,Prahran,VIC,3181,-37.8495975,144.9921607,Apartment,Entire home/apt,2,1,1,140,,,0,100,1,0,2,1125,yesterday,t,14,22,22,22,0,,,,,,,,1,
30407588,226294721,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81166118,144.9603733,Apartment,Entire home/apt,3,1,2,109,,,200,55,2,25,1,1125,today,t,6,31,61,151,0,,,,,,,,17,
30360537,224425524,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80767896,144.967382,Apartment,Private room,2,1,1,150,,,0,0,1,0,1,1125,3 days ago,t,29,59,83,150,0,,,,,,,,1,
21786609,98362789,Laverton,Hobsons Bay,Laverton,VIC,3028,-37.85107422,144.7722772,House,Private room,5,5,5,35,,,,,1,0,180,1125,11 months ago,t,30,60,90,365,0,,,,,,,,2,
30476213,228775141,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80741288,144.9606454,Condominium,Private room,4,1,1,94,,,,35,1,15,1,60,3 days ago,t,26,56,86,86,0,,,,,,,,2,
30454689,69273531,Elwood,Port Phillip,Elwood,VIC,3184,-37.87851144,144.9937067,Apartment,Entire home/apt,2,1,1,80,,,,,1,0,4,4,5 days ago,t,5,5,5,5,0,,,,,,,,1,
28763382,1234708,Maribyrnong,Maribyrnong,Maribyrnong,VIC,3032,-37.78638061,144.8990271,Apartment,Entire home/apt,6,2,4,100,,,,,1,0,4,1125,yesterday,t,9,9,9,187,0,,,,,,,,2,
22217368,55382387,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.80469077,144.9574143,Apartment,Private room,1,1,1,199,,,,,1,0,7,21,12 months ago,t,29,59,89,364,0,,,,,,,,1,
29551757,9709238,Fitzroy North,Yarra,Fitzroy North,VIC,3068,-37.78733772,144.9878417,House,Entire home/apt,3,1,2,127,,,0,80,1,0,3,1125,a week ago,t,22,22,22,22,0,,,,,,,,1,
27031436,36840691,Brighton,Bayside,Brighton,VIC,3186,-37.91195897,145.0013959,House,Entire home/apt,4,2,3,226,,,0,115,1,0,3,1125,5 weeks ago,t,0,0,1,1,0,,,,,,,,1,
28168223,8593918,Murrumbeena,Glen Eira,Murrumbeena,VIC,3163,-37.89323546,145.0661194,Bed and breakfast,Private room,1,1,1,84,,,,,1,0,1,180,3 months ago,t,29,59,89,179,0,,,,,,,,1,
27510039,161919409,Tarneit,Wyndham,Tarneit,VIC,3029,-37.83798934,144.6808387,House,Private room,1,1,1,14,,,0,80,1,15,2,31,4 months ago,t,0,0,0,0,0,,,,,,,,3,
17270417,115770938,Southbank,Melbourne,Southbank,Victoria,3006,-37.82669556,144.9582747,Apartment,Entire home/apt,4,2,2,199,,,0,100,1,0,1,182,today,t,21,43,73,348,0,,,,,,,,31,
30493582,85546813,West Melbourne,Melbourne,West Melbourne,VIC,3003,-37.8112453,144.9505435,Apartment,Entire home/apt,4,2,2,120,,,400,60,1,0,2,90,4 days ago,t,25,50,80,80,0,,,,,,,,2,
8943501,46750832,Parkville,Melbourne,Parkville,VIC,3052,-37.77956152,144.9403251,Apartment,Private room,2,1,1,58,300,1000,1000,50,1,25,20,1125,11 months ago,t,0,0,0,0,0,,,,,,,,1,
6280658,32648444,Brighton East,Bayside,Brighton East,Victoria,3187,-37.93238074,145.0294109,House,Private room,2,1,1,82,,,,,1,0,1,1125,7 months ago,t,28,58,88,363,0,,,,,,,,1,
27314322,143686718,Doncaster East,Manningham,Doncaster East,VIC,3109,-37.79204307,145.1597222,Townhouse,Private room,1,1,1,71,,,,,1,0,1,1125,4 months ago,t,0,0,0,0,0,,,,,,,,1,
28841430,22860147,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80979132,144.9575283,Apartment,Entire home/apt,2,0,1,90,,,250,70,1,0,5,1125,today,t,0,0,0,0,0,,,,,,,,87,
21313066,108215335,Northcote,Darebin,Northcote,VIC,3070,-37.77431755,144.997567,House,Entire home/apt,6,5,5,275,,,2500,160,1,0,20,28,3 months ago,t,0,4,34,309,0,,,,,,,,1,
30098681,204892784,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81501744,144.9509615,Apartment,Entire home/apt,3,1,2,105,,,0,80,2,30,1,1125,4 days ago,t,18,48,78,78,0,,,,,,,,2,
20933868,150496037,Humevale,Whittlesea,Humevale,VIC,3757,-37.48960945,145.1815757,House,Private room,2,1,1,130,,,,,1,0,1,5,13 months ago,t,28,58,88,88,0,,,,,,,,2,
22299667,100555638,Hawthorn,Boroondara,Hawthorn,VIC,3122,-37.82109152,145.0244008,House,Private room,1,1,1,28,,,0,18,1,0,25,40,6 months ago,t,0,0,0,0,0,,,,,,,,2,
30476507,193368830,Docklands,Melbourne,Docklands,VIC,3008,-37.82092887,144.9450231,Apartment,Entire home/apt,2,1,1,100,,,500,60,1,0,2,1125,today,t,12,33,60,149,0,,,,,,,,5,
27392363,202998966,Hallam,Casey,Hallam,VIC,3803,-38.01704025,145.2748998,House,Private room,2,1,1,50,,,1000,15,1,10,1,1125,a week ago,t,28,58,88,363,0,,,,,,,,2,
30453943,154055978,Docklands,Melbourne,Docklands,VIC,3008,-37.82065584,144.9410978,Apartment,Private room,1,1,1,84,,,200,50,1,0,1,1125,5 days ago,t,21,51,81,81,0,,,,,,,,1,
20416424,105750153,Oakleigh South,Monash,Oakleigh South,VIC,3167,-37.91143482,145.0915104,House,Entire home/apt,5,4,4,199,,,,,1,0,2,1125,16 months ago,t,0,0,0,0,0,,,,,,,,1,
22517725,37181360,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83764943,144.9943246,Apartment,Entire home/apt,2,1,1,122,,,750,0,1,0,28,1125,2 weeks ago,t,25,55,85,360,0,,,,,,,,21,
27877206,169554093,Balwyn,Boroondara,Balwyn,VIC,3103,-37.81066052,145.0823082,House,Private room,2,1,1,60,,,,30,1,15,1,1125,2 months ago,t,29,59,89,179,0,,,,,,,,3,
29883824,3485925,Southbank,Melbourne,Southbank,VIC,3006,-37.8244629,144.9636666,Apartment,Private room,2,1,1,120,,,,,2,0,1,7,yesterday,t,29,44,44,44,0,,,,,,,,1,
27413324,41534927,Carnegie,Glen Eira,Carnegie,VIC,3163,-37.88672238,145.05334,Apartment,Entire home/apt,4,2,3,125,,,200,80,2,25,3,180,6 weeks ago,t,0,25,55,55,0,,,,,,,,2,
5040467,26021349,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81732857,144.9839574,Apartment,Private room,1,1,1,30,140,,,,1,0,1,1125,47 months ago,t,0,0,0,0,0,,,,,,,,3,
11644182,59829186,Oak Park,Moreland,Oak Park,VIC,3046,-37.71487845,144.9058943,House,Shared room,1,1,1,30,,,,,1,0,1,1125,10 months ago,t,0,0,0,0,0,,,,,,,,1,
13466937,77011858,Kew East,Boroondara,Kew East,VIC,3102,-37.79627865,145.0583485,Apartment,Entire home/apt,4,2,2,98,,,150,38,1,0,1,1125,30 months ago,t,0,0,0,0,0,,,,,,,,1,
30590430,9020997,Pakenham,Cardinia,Pakenham,VIC,3810,-38.07237517,145.4412036,House,Private room,2,1,1,79,,,500,0,2,20,1,1125,today,t,27,56,56,56,0,,,,,,,,3,
9978983,51278144,Kilsyth,Yarra Ranges,Kilsyth,VIC,3137,-37.80346994,145.3314498,House,Private room,2,1,1,50,600,,,,1,0,1,1125,7 weeks ago,t,5,27,27,27,0,,,,,,,,1,
4981235,9085737,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.8514611,144.980671,Apartment,Entire home/apt,4,1,2,299,,,1500,,1,0,2,7,46 months ago,t,0,0,0,0,0,,,,,,,,1,
24185701,57231071,Southbank,Melbourne,Southbank,VIC,3006,-37.82574832,144.9657005,Apartment,Private room,1,1,1,50,,,,,1,0,21,22,8 months ago,t,0,0,0,0,0,,,,,,,,1,
7921034,41769221,Northcote,Darebin,Northcote,Victoria,3070,-37.781811,144.9995421,House,Private room,2,1,1,150,,,,,1,0,2,5,40 months ago,t,30,60,90,365,0,,,,,,,,1,
29548437,7509953,Carlton,Melbourne,Carlton,Victoria,3053,-37.79906074,144.9691725,Apartment,Entire home/apt,3,1,2,120,,,500,75,2,0,1,1125,today,t,19,46,74,349,0,,,,,,,,90,
28654160,62089644,Oak Park,Moreland,Oak Park,VIC,3046,-37.71892071,144.924155,Townhouse,Private room,2,1,1,60,,,,,1,0,2,1125,2 weeks ago,t,0,0,0,0,0,,,,,,,,1,
30414031,228361066,Docklands,Melbourne,Docklands,VIC,3008,-37.8151883,144.9386401,Apartment,Private room,2,1,1,152,,,,,1,0,1,1125,a week ago,t,28,58,88,178,0,,,,,,,,1,
13366441,25526615,Northcote,Darebin,Northcote,VIC,3070,-37.76518052,144.9907097,House,Private room,2,1,1,71,,,200,10,1,0,1,1125,27 months ago,t,0,0,0,0,0,,,,,,,,2,
30212507,99960936,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.80159558,144.9548593,Apartment,Private room,2,1,1,120,,,,,1,0,1,5,a week ago,t,28,54,69,69,0,,,,,,,,1,
3293857,9216606,Middle Park,Port Phillip,Middle Park,VIC,3206,-37.84597475,144.9609984,House,Private room,1,1,1,100,,,,,1,0,1,1125,55 months ago,t,30,60,90,365,0,,,,,,,,1,
13884691,82199994,Greensborough,Banyule,Greensborough,VIC,3088,-37.72421848,145.1035878,Apartment,Private room,1,1,1,40,,,150,10,1,0,1,4,29 months ago,t,0,0,0,0,0,,,,,,,,1,
24005176,94564454,Bundoora,Banyule,Bundoora,VIC,3083,-37.69564799,145.0625773,House,Private room,1,1,1,25,,,,,1,0,7,7,9 months ago,t,0,0,0,0,0,,,,,,,,3,
17270562,115770938,Southbank,Melbourne,Southbank,Victoria,3006,-37.82743153,144.959648,Apartment,Entire home/apt,2,1,1,150,,,0,0,1,0,1,182,yesterday,t,0,26,56,331,0,,,,,,,,31,
30472512,228329981,Carlton,Melbourne,Carlton,VIC,3053,-37.80678298,144.9601978,Apartment,Shared room,1,1,1,40,,,200,30,1,0,3,14,4 days ago,t,27,51,63,63,0,,,,,,,,1,
22847227,15655202,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.8442379,144.9435818,Resort,Private room,1,1,1,100,,,,,1,0,2,4,11 months ago,t,0,0,0,0,0,,,,,,,,2,
28004359,211507066,Notting Hill,Monash,Notting Hill,VIC,3168,-37.92064304,145.1312417,Condominium,Private room,2,1,1,50,,,,,1,0,1,1125,3 months ago,t,30,60,90,365,0,,,,,,,,1,
29470420,34247003,Docklands,Melbourne,Docklands,VIC,3008,-37.82120944,144.9418567,Apartment,Entire home/apt,6,2,3,158,,,200,120,4,10,1,1125,yesterday,t,5,21,47,301,0,,,,,,,,7,
24225480,96193493,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81093375,144.9568001,Serviced apartment,Entire home/apt,4,1,2,130,,,300,50,2,39,1,1125,3 days ago,t,28,44,74,349,0,,,,,,,,2,
